data_id,name,rarity,restriction_level,img,type_id,sub_type_id,price_last_changed,max_offer_unit_price,min_sale_unit_price,offer_availability,sale_availability,sale_price_change_last_hour,offer_price_change_last_hour
19830,"Hearty Seasoned Inscription",2,45,"https://render.guildwars2.com/file/33DC1666960799330AA301965108B3359A44B814/66014.png",5,0,"2016-11-11 11:49:25 UTC",12,25,3,16136,0,0
19831,"Ravaging Seasoned Inscription",2,40,"https://render.guildwars2.com/file/57F026524C7E25096923E65004B7BD7E28E20CC0/66015.png",5,0,"2016-11-06 08:10:31 UTC",15,17,0,47500,0,0
19832,"Ravaging Steel Plated Inscription",3,50,"https://render.guildwars2.com/file/0BDDE8A5247C260FBCE39813BF6F9E44CCFB2398/66016.png",5,0,"2016-11-11 15:42:14 UTC",1530,3887,895,361,0,0
19833,"Hunter's Steel Plated Inscription",3,50,"https://render.guildwars2.com/file/3F9CC50A4642620535D0C21E3A71021366029398/340456.png",5,0,"2016-11-11 15:42:14 UTC",2059,3596,1206,975,0,0
19834,"Vigorous Seasoned Inscription",2,40,"https://render.guildwars2.com/file/34041C64C82EA41FDDDDF9713DFDD407F0242409/66018.png",5,0,"2016-11-09 22:39:57 UTC",12,20,0,45672,0,0
19835,"Vigorous Steel Plated Inscription",3,50,"https://render.guildwars2.com/file/BBC2C4F2E466DD4356BFF5390A2D5661D7577337/66019.png",5,0,"2016-11-11 15:42:14 UTC",2608,3970,582,684,0,0
19836,"Carrion Darksteel Plated Inscription",3,65,"https://render.guildwars2.com/file/72175D3924BE7AE92C4DBE3FD047E01300161461/66020.png",5,0,"2016-11-11 11:49:30 UTC",1114,2400,1397,797,0,0
19837,"Berserker's Darksteel Plated Inscription",3,65,"https://render.guildwars2.com/file/0D7308FE0231210708F7C5E30604CA50B0A37F6A/66021.png",5,0,"2016-11-11 15:42:14 UTC",1499,2392,1176,1137,0,0
19838,"Valkyrie Hard Inscription",2,55,"https://render.guildwars2.com/file/5EE8FDAFD7C7BBBE5B17FEF1D3A40951F23B0E22/340461.png",5,0,"2016-11-11 15:42:14 UTC",423,896,1667,3108,0,0
19839,"Carrion Hard Inscription",2,55,"https://render.guildwars2.com/file/4ED5C61EA6037C7735097B29F5D536AD03211A7F/66023.png",5,0,"2016-11-11 09:27:52 UTC",425,701,2314,3401,0,0
19840,"Rampager's Hard Inscription",2,60,"https://render.guildwars2.com/file/B41A05563ECE6C0A4299089949B30567EE0864EE/66024.png",5,0,"2016-11-11 15:42:14 UTC",333,722,5242,8359,0,0
19841,"Cleric's Hard Inscription",2,60,"https://render.guildwars2.com/file/9666B76DAD71F8CEE6D9F3020BEF5892D34D7EB2/340464.png",5,0,"2016-11-11 09:27:52 UTC",834,1118,1457,3101,0,0
19842,"Berserker's Hard Inscription",2,60,"https://render.guildwars2.com/file/19B44064AFBA379999D638259C0D223FA7A83714/66026.png",5,0,"2016-11-11 11:49:30 UTC",380,749,3074,12435,0,0
19843,"Assassin's Mithril Plated Inscription",3,80,"https://render.guildwars2.com/file/F494B5672CADF02546F20F2E6704972D2035B64C/340466.png",5,0,"2016-11-11 09:27:56 UTC",55,112,209,9173,0,0
19844,"Carrion Mithril Plated Inscription",3,80,"https://render.guildwars2.com/file/FF97D8634CA694CCB55D3AF9B2E64144D55E5E11/66028.png",5,0,"2016-11-11 09:27:56 UTC",34,115,1524,8255,0,0
19845,"Knight's Mithril Plated Inscription",3,80,"https://render.guildwars2.com/file/B7DDF69D762A9B18B497EBE304E247C9079FF51E/340468.png",5,0,"2016-11-09 22:39:57 UTC",39,115,0,9320,0,0
19846,"Carrion Elder Inscription",2,70,"https://render.guildwars2.com/file/E46C654CBF039030E33768F46B576595E3BFF163/66030.png",5,0,"2016-11-10 22:33:06 UTC",50,98,1179,7940,0,0
19847,"Knight's Elder Inscription",2,70,"https://render.guildwars2.com/file/DDC9D9C4D5B2033E3F407C7754D2173D00365D68/340470.png",5,0,"2016-11-10 16:17:19 UTC",52,118,829,5543,0,0
19848,"Assassin's Elder Inscription",2,75,"https://render.guildwars2.com/file/B8DF63EA7FF85AC302F871D85C170D14A49E3599/340471.png",5,0,"2015-12-21 23:20:47 UTC",17,19,500,35395,0,0
19849,"Berserker's Embroidered Linen Insignia",3,0,"https://render.guildwars2.com/file/0D94FBC50B72DE0AF1ECCB3238ABBA0EED5FD068/340472.png",5,0,"2016-11-11 11:49:30 UTC",2531,3813,1387,1711,0,0
19850,"Berserker's Linen Insignia",2,0,"https://render.guildwars2.com/file/ABCDF5ED3BD10E3B0BCF48BDF094DF91C008A22A/340473.png",5,0,"2016-11-11 15:42:18 UTC",599,1098,1782,3163,0,0
19851,"Cleric's Linen Insignia",2,0,"https://render.guildwars2.com/file/AC0AA09B767E4694A43FED0C751F0208573259A2/340474.png",5,0,"2016-11-11 15:42:18 UTC",899,1299,2099,1265,0,0
19852,"Rampager's Linen Insignia",2,0,"https://render.guildwars2.com/file/0D085EC1ABD2BBD4E19A9903AFFAD50C5410F802/340475.png",5,0,"2016-11-11 15:42:18 UTC",599,1007,8383,4342,0,0
19853,"Assassin's Silk Insignia",2,0,"https://render.guildwars2.com/file/D505471EC8D12FBED7B4233E290D0F0294075A95/434330.png",5,0,"2015-12-24 10:11:12 UTC",17,19,207,30726,0,0
19854,"Assassin's Embroidered Silk Insignia",3,0,"https://render.guildwars2.com/file/080F995FFD49691DA8ADF5A914FAB0D9FF282E0C/434331.png",5,0,"2016-11-11 15:42:18 UTC",33,59,41,6776,0,0
19855,"Berserker's Embroidered Silk Insignia",3,0,"https://render.guildwars2.com/file/300CCAE90859C8E7985B3A71677E6BCF90FFD3F5/434332.png",5,0,"2016-11-07 16:12:25 UTC",51,76,633,13034,0,0
19856,"Valkyrie Embroidered Silk Insignia",3,0,"https://render.guildwars2.com/file/B6010F64B3FE0550C2F06906B7F7082BAF0A7811/434333.png",5,0,"2016-11-11 15:42:18 UTC",39,40,0,8336,0,0
19857,"Rampager's Embroidered Silk Insignia",3,0,"https://render.guildwars2.com/file/0A12C514204B4F0527EA60C0E2DEFD67D705C480/434334.png",5,0,"2016-11-11 15:42:18 UTC",33,60,77,9506,0,0
19858,"Knight's Embroidered Silk Insignia",3,0,"https://render.guildwars2.com/file/03E16D3D685C2C4A18E4D2A9E74FAF0A1772FCA1/434335.png",5,0,"2016-11-11 15:42:18 UTC",33,56,12,7255,0,0
19859,"Carrion Embroidered Silk Insignia",3,0,"https://render.guildwars2.com/file/D2FB4E6BEFA65F047BD378E308F1F0790A01C160/434336.png",5,0,"2016-11-11 11:49:30 UTC",33,71,143,4476,0,0
19860,"Cleric's Embroidered Silk Insignia",3,0,"https://render.guildwars2.com/file/30694C0DD8BDE7B440AC5CEC0B28286CBC5F49AF/434337.png",5,0,"2016-11-11 09:27:56 UTC",38,65,164,5967,0,0
19861,"Berserker's Silk Insignia",2,0,"https://render.guildwars2.com/file/6FA245980CF6E00EFD4DB70205D6CA1002259FB3/434338.png",5,0,"2015-12-21 11:11:32 UTC",17,19,255,27964,0,0
19862,"Valkyrie Silk Insignia",2,0,"https://render.guildwars2.com/file/0F33DB2D56922612410DF8FCE6E73C91D24309AF/434339.png",5,0,"2016-11-10 22:33:10 UTC",16,26,299,7294,0,0
19863,"Rampager's Silk Insignia",2,0,"https://render.guildwars2.com/file/633A3B97E333C03D02EA1CD301BE7C947F7BA50B/434340.png",5,0,"2016-09-10 03:28:19 UTC",17,19,300,15623,0,0
19864,"Knight's Silk Insignia",2,0,"https://render.guildwars2.com/file/1A050F35A802E200AD6B676CF74FC2E0704441B5/434341.png",5,0,"2016-05-14 22:29:33 UTC",17,19,486,11720,0,0
19865,"Carrion Silk Insignia",2,0,"https://render.guildwars2.com/file/FF227534422402060EFEC8D73C6F386EE72EB9AC/434342.png",5,0,"2016-11-09 20:03:23 UTC",17,18,560,11357,0,0
19866,"Cleric's Silk Insignia",2,0,"https://render.guildwars2.com/file/DB0B497ABFFB21F2E5D4B046017A3F5B0AA475D0/434343.png",5,0,"2015-12-10 12:32:32 UTC",17,19,251,22970,0,0
19867,"Ravaging Cotton Insignia",2,0,"https://render.guildwars2.com/file/7AD04F5F466966B1B74D092056AE16A6D950B252/340476.png",5,0,"2016-11-11 15:42:18 UTC",14,89,64,5925,0,0
19868,"Ravaging Embroidered Cotton Insignia",3,0,"https://render.guildwars2.com/file/C3E0C74EE02BA967F790DCEFA6FBFE01A8464A72/340477.png",5,0,"2016-11-11 15:42:18 UTC",417,783,1184,3526,0,0
19869,"Healing Embroidered Jute Insignia",3,0,"https://render.guildwars2.com/file/4F04A59C1ABF7C0FED69D1E1638001CEC60DE46A/220476.png",5,0,"2016-11-11 15:42:18 UTC",186,297,2073,2114,0,0
19870,"Malign Jute Insignia",2,0,"https://render.guildwars2.com/file/62C05CA4D8DE042301BA0D04C9C670D25E5A5B51/220477.png",5,0,"2016-11-11 15:42:18 UTC",46,144,6379,11020,0,0
19871,"Malign Embroidered Jute Insignia",3,0,"https://render.guildwars2.com/file/A758A09C12DF6D27276A03089A4C7ED735115FF0/220478.png",5,0,"2016-11-11 15:42:18 UTC",103,297,591,3818,0,0
19872,"Ravaging Wool Insignia",2,0,"https://render.guildwars2.com/file/C198A7D464DAF04D197431ACD6F31BCB0913172E/220479.png",5,0,"2016-11-11 15:42:18 UTC",132,311,1150,4382,0,0
19873,"Ravaging Embroidered Wool Insignia",3,0,"https://render.guildwars2.com/file/687B323E0A1E964241D215E01976176D38B49144/220480.png",5,0,"2016-11-11 15:42:18 UTC",699,1233,1544,1505,0,0
19874,"Hearty Wool Insignia",2,0,"https://render.guildwars2.com/file/0DC0993F3CD724C629A8A880D8F26B9313C812AB/340478.png",5,0,"2016-11-11 11:49:30 UTC",203,499,3824,5142,0,0
19875,"Hearty Embroidered Wool Insignia",3,0,"https://render.guildwars2.com/file/1BDA777E2E7BFEC845010366C607B9B636247FF5/220481.png",5,0,"2016-11-11 15:42:18 UTC",511,1011,1791,1974,0,0
19876,"Assassin's Linen Insignia",2,0,"https://render.guildwars2.com/file/F7756273F47016E30DD3F647F9019AE3B6DCFECF/340479.png",5,0,"2016-11-11 15:42:18 UTC",599,1199,4724,1344,0,0
19877,"Cleric's Embroidered Linen Insignia",3,0,"https://render.guildwars2.com/file/715D451FB50B9ACF093105BB003CD9EF040259D8/340480.png",5,0,"2016-11-11 11:49:30 UTC",2815,4178,780,499,0,0
19878,"Assassin's Embroidered Linen Insignia",3,0,"https://render.guildwars2.com/file/23DC68AE9765C6E0F83E7E720821EF72A65BA31C/340481.png",5,0,"2016-11-11 15:42:18 UTC",2399,3812,1111,779,0,0
19879,"Rampager's Embroidered Linen Insignia",3,0,"https://render.guildwars2.com/file/489722BF0DCB0AAF537FD0296C3A5C1CF23502B1/340482.png",5,0,"2016-11-11 15:42:18 UTC",2652,3839,540,1414,0,0
19880,"Carrion Intricate Silk Insignia",4,0,"https://render.guildwars2.com/file/C9C2D975E1047145ACEBF2AAB86CAEBB07B20C2D/434344.png",5,0,"2016-11-11 15:42:19 UTC",2186,3679,1513,1017,0,0
19881,"Cleric's Intricate Silk Insignia",4,0,"https://render.guildwars2.com/file/3DEB69AA9619D19952C74FF1642DB245B6F42A5A/434345.png",5,0,"2016-11-11 15:42:19 UTC",3043,4298,980,728,0,0
19882,"Assassin's Intricate Silk Insignia",4,0,"https://render.guildwars2.com/file/D3024E65FFFEA3C6034A23FFDF615F0A0691AF5B/434346.png",5,0,"2016-11-11 15:42:19 UTC",2671,3500,1740,515,0,0
19883,"Berserker's Intricate Silk Insignia",4,0,"https://render.guildwars2.com/file/F6AA9B9F7D4ED35217A96900AED4D16545721B91/434347.png",5,0,"2016-11-11 11:49:35 UTC",3350,4873,1010,490,0,0
19884,"Rampager's Intricate Silk Insignia",4,0,"https://render.guildwars2.com/file/7EB5D1AB4C1CE4ACA57A1AEEBE74E7C7EA4A7C45/434348.png",5,0,"2016-11-11 15:42:19 UTC",2047,3439,797,426,0,0
19885,"Knight's Intricate Silk Insignia",4,0,"https://render.guildwars2.com/file/A1CF902A51CA7F5FCD0299F479F0F5F5BCA2A1B3/434349.png",5,0,"2016-11-10 22:33:10 UTC",3201,3901,793,475,0,0
19886,"Valkyrie Intricate Silk Insignia",4,0,"https://render.guildwars2.com/file/E87B3AA1321EBB41CE77730ABC03A1547A165532/434350.png",5,0,"2016-11-11 15:42:19 UTC",2716,3514,1071,438,0,0
19887,"Malign Green Inscription",2,10,"https://render.guildwars2.com/file/26C1362C010B306FF55706A410CFED6D7BD0F15A/66037.png",5,0,"2016-10-27 02:55:49 UTC",6,6,0,156218,0,0
19888,"Malign Bronze Plated Inscription",3,20,"https://render.guildwars2.com/file/405F565D23D30F4C58FC36C00D2610BC0A0E3FF5/66038.png",5,0,"2016-11-11 15:42:23 UTC",122,310,2655,6948,0,0
19889,"Healing Bronze Plated Inscription",3,20,"https://render.guildwars2.com/file/C49DB908ECDDAE725CA844ECD0710E2776FCE5CE/66039.png",5,0,"2016-11-11 15:42:23 UTC",58,339,2722,8963,0,0
19890,"Ravaging Iron Plated Inscription",3,35,"https://render.guildwars2.com/file/0CDF3BF11398D0E93FD9F50B525E73157DE4F8C3/66040.png",5,0,"2016-11-11 15:42:23 UTC",980,1649,1855,958,0,0
19891,"Hearty Iron Plated Inscription",3,35,"https://render.guildwars2.com/file/333E107FB101512319BDDC7AC02509F9BB0F54EC/66041.png",5,0,"2016-11-11 11:49:35 UTC",987,1600,1616,1518,0,0
19892,"Ravaging Soft Inscription",2,25,"https://render.guildwars2.com/file/37FA3060E34C13E702A04880ECF0AC2B777953BE/66042.png",5,0,"2016-11-06 22:51:41 UTC",10,16,0,37086,0,0
19893,"Cleric's Darksteel Plated Inscription",3,65,"https://render.guildwars2.com/file/319A399932CAC3B3DCCBA40C15D473170228DA68/340484.png",5,0,"2016-11-11 15:42:23 UTC",2017,3699,1003,425,0,0
19894,"Assassin's Darksteel Plated Inscription",3,65,"https://render.guildwars2.com/file/3833B8F0B0D5F6950CD5BB595FDD566E6A497F51/340485.png",5,0,"2016-11-11 03:32:11 UTC",1717,2612,1663,915,0,0
19895,"Rampager's Darksteel Plated Inscription",3,65,"https://render.guildwars2.com/file/F4624FB3E2961BEC2408DC1F7C45B43ADFAAC7F5/66045.png",5,0,"2016-11-11 15:42:23 UTC",1504,2509,1598,733,0,0
19896,"Assassin's Hard Inscription",2,60,"https://render.guildwars2.com/file/F1C02805C412FA5D9C0014AEABA20696800F6E0E/340487.png",5,0,"2016-11-11 06:43:32 UTC",401,728,2469,5708,0,0
19897,"Carrion Mithril Imbued Inscription",4,80,"https://render.guildwars2.com/file/FF97D8634CA694CCB55D3AF9B2E64144D55E5E11/66028.png",5,0,"2016-11-11 15:42:23 UTC",3098,4730,1181,3667,0,0
19898,"Cleric's Mithril Imbued Inscription",4,80,"https://render.guildwars2.com/file/35EB4C9BBB459B0A220B050253CCC9FFFED6C4A9/340429.png",5,0,"2016-11-11 15:42:23 UTC",3204,3920,2065,400,0,0
19899,"Assassin's Mithril Imbued Inscription",4,80,"https://render.guildwars2.com/file/F494B5672CADF02546F20F2E6704972D2035B64C/340466.png",5,0,"2016-11-11 11:49:35 UTC",3139,4032,694,1015,0,0
19900,"Berserker's Mithril Imbued Inscription",4,80,"https://render.guildwars2.com/file/433A0372D7FD3A3100EEE6DFDE1A1A9774F049A9/65970.png",5,0,"2016-11-11 15:42:23 UTC",4124,6978,1029,364,0,0
19901,"Rampager's Mithril Imbued Inscription",4,80,"https://render.guildwars2.com/file/7D5EC6D40473910BA8D7194C4BE15EDCB7CEF8B6/65975.png",5,0,"2016-11-11 06:43:32 UTC",2864,3978,1498,1055,0,0
19902,"Knight's Mithril Imbued Inscription",4,80,"https://render.guildwars2.com/file/B7DDF69D762A9B18B497EBE304E247C9079FF51E/340468.png",5,0,"2016-11-11 15:42:23 UTC",3123,3918,1244,1712,0,0
19903,"Valkyrie Mithril Imbued Inscription",4,80,"https://render.guildwars2.com/file/BA0E14B6A36752745197D3FC473F49F54051CBB5/340433.png",5,0,"2016-11-11 15:42:23 UTC",2859,4278,1362,765,0,0
19904,"Carrion Linen Insignia",2,0,"https://render.guildwars2.com/file/0B07DEAE045DA317B4023103D26036EFEFAD6B72/340488.png",5,0,"2016-11-11 15:42:23 UTC",502,1001,1426,2210,0,0
19905,"Knight's Linen Insignia",2,0,"https://render.guildwars2.com/file/3AE15090B4792EC3BEC2582C56D3C60266D89815/340489.png",5,0,"2016-11-10 16:17:28 UTC",699,1019,882,3155,0,0
19906,"Valkyrie Linen Insignia",2,0,"https://render.guildwars2.com/file/4E3F0ABE372506CA3C787D8050AE315A211A011B/340490.png",5,0,"2016-11-11 15:42:23 UTC",650,998,1294,3444,0,0
19907,"Carrion Embroidered Linen Insignia",3,0,"https://render.guildwars2.com/file/07B83D61A0BD72070DDD32E624D8AA3560A00F76/340491.png",5,0,"2016-11-11 15:42:23 UTC",2250,3772,1003,931,0,0
19908,"Knight's Embroidered Linen Insignia",3,0,"https://render.guildwars2.com/file/F22F09C198053F0855BFCD3456AF962774BA331A/340492.png",5,0,"2016-11-11 11:49:35 UTC",2432,3822,998,713,0,0
19909,"Valkyrie Embroidered Linen Insignia",3,0,"https://render.guildwars2.com/file/0B084811F6B991B1D4450E55A10BF2B42A20FB14/340493.png",5,0,"2016-11-11 15:42:23 UTC",2399,3811,1145,1166,0,0
19910,"Carrion Intricate Gossamer Insignia",5,0,"https://render.guildwars2.com/file/A86D9B0A1347403269C580B3C405070D695045BB/434355.png",5,0,"2016-11-11 15:42:23 UTC",95381,122888,175,397,0,0
19911,"Cleric's Intricate Gossamer Insignia",5,0,"https://render.guildwars2.com/file/9206D1B2080668D30A3035F122EC08A5E4691ADB/434356.png",5,0,"2016-11-11 15:42:23 UTC",115152,140075,1863,312,0,0
19912,"Assassin's Intricate Gossamer Insignia",5,0,"https://render.guildwars2.com/file/9C9CE90AFF4A0507491DFA071FE242FB1EDFE9FF/699283.png",5,0,"2016-11-11 15:42:23 UTC",115056,148042,171,19,0,0
19913,"Berserker's Intricate Gossamer Insignia",5,0,"https://render.guildwars2.com/file/E25A066F0509A91A382E0235360276BEB91A68E0/434358.png",5,0,"2016-11-11 15:42:23 UTC",127703,155048,248,243,0,0
19914,"Rampager's Intricate Gossamer Insignia",5,0,"https://render.guildwars2.com/file/FED3CBCEA87D145E0A2C80D2276F3051F9995D1A/434359.png",5,0,"2016-11-11 15:42:23 UTC",95066,121294,170,156,0,0
19915,"Knight's Intricate Gossamer Insignia",5,0,"https://render.guildwars2.com/file/BFD0077336F91771530D59F46B7AEC1EFBF12BFA/434360.png",5,12,"2016-11-11 15:42:23 UTC",100284,132587,187,406,0,0
19916,"Valkyrie Intricate Gossamer Insignia",5,0,"https://render.guildwars2.com/file/34E062BDAD050B073B26580E3000232EB005963A/434361.png",5,0,"2016-11-11 15:42:23 UTC",114406,142999,202,103,0,0
19917,"Carrion Orichalcum Imbued Inscription",5,80,"https://render.guildwars2.com/file/CA24F644F50DC5AD4E69AB0E5430473F154731EB/340494.png",5,0,"2016-11-11 15:42:23 UTC",45345,64465,112,720,0,0
19918,"Cleric's Orichalcum Imbued Inscription",5,80,"https://render.guildwars2.com/file/F07DACB30D43770708D2C6380E6D522778B41190/340495.png",5,0,"2016-11-11 15:42:23 UTC",50477,69074,170,682,0,0
19919,"Assassin's Orichalcum Imbued Inscription",5,80,"https://render.guildwars2.com/file/A79A3A61A31898C79ADBA041442446CE7F4A03CF/631471.png",5,0,"2016-11-11 15:42:23 UTC",53855,72799,232,1298,0,0
19920,"Berserker's Orichalcum Imbued Inscription",5,80,"https://render.guildwars2.com/file/46B662E128E45C2D7C04EFBD2265689AA9651E5B/340497.png",5,0,"2016-11-11 15:42:23 UTC",68557,86352,138,2402,0,0
19921,"Rampager's Orichalcum Imbued Inscription",5,80,"https://render.guildwars2.com/file/E12D1750F8D5730FBF0723A3204F6A15199A0DF7/340498.png",5,0,"2016-11-11 15:42:23 UTC",52002,62102,78,530,8,0
19922,"Knight's Orichalcum Imbued Inscription",5,80,"https://render.guildwars2.com/file/9C1FA22BC16F3C7636CE324901ECD46E9700E9AC/340499.png",5,0,"2016-11-11 15:42:23 UTC",42500,66965,112,820,0,0
19923,"Valkyrie Orichalcum Imbued Inscription",5,80,"https://render.guildwars2.com/file/CE980E0344A9F17A2F69560C79F74C7B9D2CFA11/340500.png",5,0,"2016-11-11 15:42:23 UTC",51300,67998,219,689,0,0
19924,"Lump of Primordium",1,0,"https://render.guildwars2.com/file/3728DC6E10FA4DADCD3B0918A70FAE9DEA96BDD4/65962.png",5,0,"2016-11-11 09:28:01 UTC",46,58,52372,94973,0,0
19926,"Rejuvenating Soft Inscription",2,30,"https://render.guildwars2.com/file/4C9AA3E2B52DCD96CF217E3CF6906F98FB04ACF0/340501.png",5,0,"2016-09-17 08:21:15 UTC",9,10,334,17316,0,0
19927,"Rejuvenating Iron Plated Inscription",3,35,"https://render.guildwars2.com/file/AEB9CC9043012954054A1DB942384AC1F8CB3A4A/340502.png",5,0,"2016-11-11 09:28:01 UTC",913,1686,699,1041,0,0
19928,"Rejuvenating Seasoned Inscription",2,45,"https://render.guildwars2.com/file/C5FE042812222E33B84C7A5CA44BDC04C67FA4E4/340503.png",5,0,"2016-11-11 03:32:15 UTC",12,90,53,9041,0,0
19929,"Rejuvenating Steel Plated Inscription",3,50,"https://render.guildwars2.com/file/0CA54D489636D4B47B225D9E6C2B6227FA6F17B3/340504.png",5,0,"2016-11-11 11:49:35 UTC",2923,4174,1476,501,0,0
19930,"Rejuvenating Wool Insignia",2,0,"https://render.guildwars2.com/file/D3CE1919EE1CB84E5606B343135A5953D943A723/220482.png",5,0,"2016-11-11 15:42:23 UTC",299,467,4511,4825,0,0
19931,"Rejuvenating Embroidered Wool Insignia",3,0,"https://render.guildwars2.com/file/16B57F747B63434DE5C9A9A5052371F40AC5E83F/220483.png",5,0,"2016-11-11 15:42:29 UTC",817,1317,1063,2342,0,0
19932,"Rejuvenating Cotton Insignia",2,0,"https://render.guildwars2.com/file/4BC33F96D573ECD7B7DB36275D1E6993D3473672/340505.png",5,0,"2016-11-11 15:42:29 UTC",299,530,2345,4820,0,0
19933,"Rejuvenating Embroidered Cotton Insignia",3,0,"https://render.guildwars2.com/file/089A5CF5C953B51F97ACBDEA33DA0871C601524E/340506.png",5,0,"2016-11-11 11:49:41 UTC",440,707,1679,3699,0,0
19934,"Ravaging Iron Imbued Inscription",4,35,"https://render.guildwars2.com/file/463C671F45782CD65802F03304A4F4934E09A363/434363.png",5,0,"2016-11-11 15:42:29 UTC",2463,4442,457,314,0,0
19935,"Rejuvenating Iron Imbued Inscription",4,35,"https://render.guildwars2.com/file/1133AD061F26560FEED3B0BB236272FFC338744A/434364.png",5,0,"2016-11-11 15:42:29 UTC",3897,7978,619,130,0,0
19936,"Honed Iron Imbued Inscription",4,35,"https://render.guildwars2.com/file/055769DCEEB263F10379A21C9BB64156F3DCA118/434365.png",5,0,"2016-11-11 15:42:29 UTC",3199,4590,581,467,0,0
19937,"Hunter's Iron Imbued Inscription",4,35,"https://render.guildwars2.com/file/643A3698BD3E15F2FD195A7718750FA2AD604900/434366.png",5,0,"2016-11-11 15:42:29 UTC",1035,4080,704,163,0,0
19938,"Strong Iron Imbued Inscription",4,35,"https://render.guildwars2.com/file/FA3D77153CBB48F4E1CB9D45B10971DA98BFDAD0/434367.png",5,0,"2016-11-11 11:49:41 UTC",5033,6998,684,203,0,0
19939,"Vigorous Iron Imbued Inscription",4,35,"https://render.guildwars2.com/file/93030B20E21E7E2778032F65A7369563632B7701/434368.png",5,0,"2016-11-11 15:42:29 UTC",4025,6977,614,165,0,0
19940,"Hearty Iron Imbued Inscription",4,35,"https://render.guildwars2.com/file/A9A13324FD1ED5080DEDCD4B0842910A6036C028/434369.png",5,0,"2016-11-11 11:49:41 UTC",3874,5038,722,304,0,0
19941,"Ravaging Steel Imbued Inscription",4,50,"https://render.guildwars2.com/file/E6DE3A11D99264BF1D78F4EDB6350AC70BB60B0D/434370.png",5,0,"2016-11-11 06:43:37 UTC",6034,9596,280,64,0,0
19942,"Rejuvenating Steel Imbued Inscription",4,50,"https://render.guildwars2.com/file/FCD468B2559E96DA9D060F4341AE7010B37AED26/434371.png",5,0,"2016-11-11 00:44:42 UTC",6030,11529,239,140,0,0
19943,"Honed Steel Imbued Inscription",4,50,"https://render.guildwars2.com/file/0C4E64933D3EC573735A450098A092AE241A5BAA/434372.png",5,0,"2016-11-11 15:42:29 UTC",6366,11749,488,259,0,0
19944,"Hunter's Steel Imbued Inscription",4,50,"https://render.guildwars2.com/file/5B79ED901748FB01D2D3D0230DDA9D541CA79153/434373.png",5,0,"2016-11-11 06:43:37 UTC",5001,13000,442,96,0,0
19945,"Strong Steel Imbued Inscription",4,50,"https://render.guildwars2.com/file/DA5A52C1C7194F00627E08CFD8C345F3F70CA155/434374.png",5,0,"2016-11-11 09:28:06 UTC",7000,9995,683,80,0,0
19946,"Vigorous Steel Imbued Inscription",4,50,"https://render.guildwars2.com/file/383ABB4A3A93750D3B24547ED1066C000D0D1E6D/434375.png",5,0,"2016-11-11 15:42:29 UTC",6061,10049,733,148,0,0
19947,"Hearty Steel Imbued Inscription",4,50,"https://render.guildwars2.com/file/A00630A7CCF96A6723BE0E2E47B01E0D903FA853/434376.png",5,0,"2016-11-11 00:44:56 UTC",6028,11024,719,38,0,0
19948,"Carrion Darksteel Imbued Inscription",4,65,"https://render.guildwars2.com/file/05184F2DA1FB297BDAFC05173CD6ABD8FC274120/434377.png",5,0,"2016-11-09 05:21:15 UTC",5520,7898,550,83,0,0
19949,"Cleric's Darksteel Imbued Inscription",4,65,"https://render.guildwars2.com/file/D35768A16AB813A03019372D95C103F1F4EBDE6B/434378.png",5,0,"2016-11-11 15:42:29 UTC",11002,22000,1256,64,0,0
19950,"Assassin's Darksteel Imbued Inscription",4,65,"https://render.guildwars2.com/file/490994613A6E3461DFCF5C077914DA4CAF00ACFA/434379.png",5,0,"2016-11-11 15:42:29 UTC",4700,17700,600,45,0,0
19951,"Berserker's Darksteel Imbued Inscription",4,65,"https://render.guildwars2.com/file/25A207507E79CA0A2D7C02C05573AE09384794EC/434380.png",5,0,"2016-11-11 15:42:29 UTC",5207,6994,819,272,0,0
19952,"Valkyrie Darksteel Imbued Inscription",4,65,"https://render.guildwars2.com/file/16AD33EE4B27B07C0F7C08B7C30CC4699FFF7F04/434381.png",5,0,"2016-11-11 15:42:29 UTC",4321,7548,512,168,0,0
19953,"Rampager's Darksteel Imbued Inscription",4,65,"https://render.guildwars2.com/file/1A75DE44D6CC003FCB077BB0F40423A65D4B2877/434382.png",5,0,"2016-11-11 15:42:29 UTC",4605,8836,511,74,0,0
19954,"Knight's Darksteel Imbued Inscription",4,65,"https://render.guildwars2.com/file/5A96F5F09699683B1BB627DD0C1E913C9326D1BF/434383.png",5,0,"2016-11-11 11:49:41 UTC",4467,9092,431,112,0,0
19955,"Ravaging Intricate Wool Insignia",4,35,"https://render.guildwars2.com/file/806C130FA5BBF4C9A7CCAA13AB5F21BAB8609580/434384.png",5,0,"2016-11-08 12:36:00 UTC",1803,3286,501,252,0,0
19956,"Rejuvenating Intricate Wool Insignia",4,35,"https://render.guildwars2.com/file/D70638023E67900D78B0EC043B276B11C5789E1B/434385.png",5,0,"2016-11-10 05:01:06 UTC",2766,3755,440,165,0,0
19957,"Honed Intricate Wool Insignia",4,35,"https://render.guildwars2.com/file/1F55B370D406EAAD440EA83EDA5C4448057AFC15/434386.png",5,0,"2016-11-11 15:42:29 UTC",2569,4531,477,574,0,0
